P0,7.0,0.0,0.1
P1,7.0,0.0,0.2
P2,7.0,0.0,0.30000000000000004
P3,7.0,0.0,0.4
P4,7.0,0.0,0.5
P5,7.0,0.0,0.6
P6,7.0,0.0,0.7000000000000001
P7,7.0,0.0,0.8
P8,7.0,0.0,0.9
P9,7.0,0.0,1.0
P10,7.0,0.0,1.1
P11,7.0,0.0,1.2000000000000002
P12,7.0,0.0,1.3000000000000003
P13,7.0,0.0,1.4000000000000001
P14,7.0,0.0,1.5000000000000002
P15,7.0,0.0,1.6
P16,7.0,0.0,1.7000000000000002
P17,7.0,0.0,1.8000000000000003
P18,7.0,0.0,1.9000000000000001
P19,7.0,0.0,2.0
P20,7.0,0.0,2.1
P21,7.0,0.0,2.2
P22,7.0,0.0,2.3000000000000003
P23,7.0,0.0,2.4000000000000004
P24,7.0,0.0,2.5000000000000004
P25,7.0,0.0,2.6
P26,7.0,0.0,2.7
P27,7.0,0.0,2.8000000000000003
P28,7.0,0.0,2.9000000000000004
P29,7.0,0.0,3.0000000000000004
P30,7.0,0.0,3.1
P31,7.0,0.0,3.2
P32,7.0,0.0,3.3000000000000003
P33,7.0,0.0,3.4000000000000004
P34,7.0,0.0,3.5000000000000004
P35,7.0,0.0,3.6
P36,7.0,0.0,3.7
P37,7.0,0.0,3.8000000000000003
P38,7.0,0.0,3.9000000000000004
P39,7.0,0.0,4.0
P40,7.0,0.0,4.1
P41,7.0,0.0,4.2
P42,7.0,0.0,4.3
P43,7.0,0.0,4.3999999999999995
P44,7.0,0.0,4.5
P45,7.0,0.0,4.6
P46,7.0,0.0,4.7
P47,7.0,0.0,4.8
P48,7.0,0.0,4.9
P49,7.0,0.0,5.0
P50,7.0,0.0,5.1
P51,7.0,0.0,5.2
P52,7.0,0.0,5.3
P53,7.0,0.0,5.4
P54,7.0,0.0,5.5
P55,7.0,0.0,5.6
P56,7.0,0.0,5.7
P57,7.0,0.0,5.8
P58,7.0,0.0,5.9
P59,7.0,0.0,6.0
P60,7.0,0.0,6.1
P61,7.0,0.0,6.2
P62,7.0,0.0,6.3
P63,7.0,0.0,6.4
P64,7.0,0.0,6.5
P65,7.0,0.0,6.6
P66,7.0,0.0,6.7
P67,7.0,0.0,6.8
P68,7.0,0.0,6.9
P69,7.0,0.0,7.0
P70,7.0,0.0,7.1
P71,7.0,0.0,7.2
P72,7.0,0.0,7.3
P73,7.0,0.0,7.4
P74,7.0,0.0,7.5
P75,7.0,0.0,7.6
P76,7.0,0.0,7.7
P77,7.0,0.0,7.8
P78,7.0,0.0,7.9
P79,7.0,0.0,8.0
P80,7.0,0.0,8.1
P81,7.0,0.0,8.2
P82,7.0,0.0,8.3
P83,7.0,0.0,8.4
P84,7.0,0.0,8.5
P85,7.0,0.0,8.6
P86,7.0,0.0,8.7
P87,7.0,0.0,8.8
P88,7.0,0.0,8.9
P89,7.0,0.0,9.0
P90,7.0,0.0,9.1
P91,7.0,0.0,9.2
P92,7.0,0.0,9.3
P93,7.0,0.0,9.4
P94,7.0,0.0,9.5
P95,7.0,0.0,9.6
P96,7.0,0.0,9.700000000000001
P97,7.0,0.0,9.8
P98,7.0,0.0,9.9
P99,7.0,0.0,10.0
P100,7.0,0.0,10.1
P101,7.0,0.0,10.200000000000001
P102,7.0,0.0,10.3
P103,7.0,0.0,10.4
P104,7.0,0.0,10.5
P105,7.0,0.0,10.6
P106,7.0,0.0,10.700000000000001
P107,7.0,0.0,10.8
P108,7.0,0.0,10.9
P109,7.0,0.0,11.0
P110,7.0,0.0,11.1
P111,7.0,0.0,11.200000000000001
P112,7.0,0.0,11.3
P113,7.0,0.0,11.4
P114,7.0,0.0,11.5
P115,7.0,0.0,11.6
P116,7.0,0.0,11.700000000000001
P117,7.0,0.0,11.8
P118,7.0,0.0,11.9
P119,7.0,0.0,12.0
