ITEM NAME,VARIABLE,MIN,MAX,AVG,RMS,STDDEV
Point150cm,Ux,2.22128609,2.22131755,2.221304654170792,2.2213046541735504,3.5005590155531905E-6
Point150cm,Uy,-4.04196059E-6,3.33246748E-6,2.0225441334121904E-7,1.0429901052279707E-6,1.0231918255573844E-6
Point150cm,Uz,0.0951126863,0.0951233946,0.09511754633972773,0.09511754634894512,1.324187457029874E-6
Point150cm,UMag,2.223321648628129,2.2233532231823943,2.2233402155912336,2.2233402155940074,3.5122352908175028E-6
Point150cm,p,2.82113089,2.82270602,2.821737772116337,2.8217377764000604,1.5548341322937472E-4
Point150cm,k,1.01664739,1.01665375,1.0166532345049504,1.0166532345053678,9.212569451010779E-7
Point300cm,Ux,1.83785026,1.83787208,1.8378601932178218,1.8378601932200604,2.8687103032663173E-6
Point300cm,Uy,-2.8552294E-6,3.10090476E-6,1.5670879057749503E-7,1.0525951670909205E-6,1.0408645160341002E-6
Point300cm,Uz,0.0707698281,0.0707793472,0.07077434135878713,0.07077434137111961,1.32122966422996E-6
Point300cm,UMag,1.8392124414001232,1.839234329238087,1.8392224164608875,1.8392224164631374,2.87687594569471E-6
Point300cm,p,2.72617806,2.72769232,2.726763413762377,2.726763418108475,1.5395313099213039E-4
Point300cm,k,1.10946433,1.10946433,1.10946433,1.10946433,0.0
Point450cm,Ux,1.75151708,1.75153923,1.7515262818688118,1.7515262818712996,2.9520917399655154E-6
Point450cm,Uy,-3.36061339E-6,3.95296716E-6,8.421427908155198E-8,1.1198776915111534E-6,1.1167067650655317E-6
Point450cm,Uz,0.094127473,0.0941351157,0.09413127737660891,0.0941312773857875,1.3145282570467513E-6
Point450cm,UMag,1.7540447508823203,1.754066852509816,1.7540538798625147,1.7540538798649923,2.9483694222596015E-6
Point450cm,p,2.65909156,2.66060008,2.659727768898515,2.659727773406124,1.548483985430186E-4
Point450cm,k,1.1434016,1.1434016,1.1434016000000002,1.1434015999999998,2.220446049250313E-16
Point600cm,Ux,1.77966089,1.77968576,1.7796727833539605,1.7796727833564943,3.0031184309632686E-6
Point600cm,Uy,-3.43243307E-6,3.87079536E-6,1.2065823443742573E-7,1.1972272841477808E-6,1.191131714114906E-6
Point600cm,Uz,0.139272538,0.139284092,0.13927856841584157,0.13927856842453487,1.5561422447787159E-6
Point600cm,UMag,1.7851026701605193,1.7851273645573627,1.7851144880468537,1.7851144880493441,2.9817257702358625E-6
Point600cm,p,2.61051935,2.61200663,2.6111334763737624,2.61113348100061,1.5544335010997778E-4
Point600cm,k,0.972226073,0.972227153,0.9722263913415841,0.972226391341587,7.206104502720513E-8
