ITEM NAME,VARIABLE,MIN,MAX,AVG,RMS,STDDEV
P0,Ux,3.41557318,3.41558401,3.4155783007260725,3.4155783007264926,1.693527613139961E-6
P0,Uy,-3.2088559E-6,5.57954717E-6,1.3739950819398844E-6,1.952151747943416E-6,1.3867350005691586E-6
P0,Uz,0.015003982,0.0150131232,0.0150088937230198,0.015008893789299087,1.4105167592149444E-6
P0,UMag,3.4156061463875864,3.4156169774261316,3.4156112769586935,3.415611276959113,1.693545223694686E-6
P0,p,1.09302219,1.09342573,1.0932376786551155,1.0932376802830885,5.966173837143286E-5
P0,k,0.476492181,0.476492571,0.4764924604554456,0.4764924604554506,6.902216959976542E-8
P100,Ux,6.04461463,6.04462072,6.044617692541254,6.044617692541322,9.009921067339663E-7
P100,Uy,-1.75141892E-6,3.57272322E-6,9.434862723589925E-7,1.2573048390016103E-6,8.310530139810566E-7
P100,Uz,0.256043299,0.256050001,0.25604680309570954,0.2560468030977137,1.013069069551488E-6
P100,UMag,6.050035176440583,6.050041229666613,6.050038265528649,6.050038265528715,8.986791709431007E-7
P100,p,2.67888353,2.67912184,2.6790146033415843,2.6790146035209093,3.0997256569318296E-5
P100,k,2.78243222,2.78244542,2.7824361328712874,2.782436132873399,3.4281370215915456E-6
P101,Ux,6.12465064,6.12465876,6.124654396509901,6.124654396510012,1.166585854134962E-6
P101,Uy,-2.07480602E-6,4.67066325E-6,9.76136132466127E-7,1.3916187691269537E-6,9.918472914115808E-7
P101,Uz,0.264167247,0.264173991,0.2641706685907591,0.26417066859283417,1.0470691427116614E-6
P101,UMag,6.130345103819423,6.130353255490598,6.130348898621903,6.130348898622015,1.1644392262736323E-6
P101,p,2.84120567,2.84142991,2.841325423589109,2.841325423731485,2.844418817897741E-5
P101,k,2.75312065,2.75313385,2.753124658514851,2.7531246585170344,3.466662556357056E-6
P102,Ux,6.12465064,6.12465876,6.124654396509901,6.124654396510012,1.166585854134962E-6
P102,Uy,-2.07480602E-6,4.67066325E-6,9.76136132466127E-7,1.3916187691269537E-6,9.918472914115808E-7
P102,Uz,0.264167247,0.264173991,0.2641706685907591,0.26417066859283417,1.0470691427116614E-6
P102,UMag,6.130345103819423,6.130353255490598,6.130348898621903,6.130348898622015,1.1644392262736323E-6
P102,p,2.84120567,2.84142991,2.841325423589109,2.841325423731485,2.844418817897741E-5
P102,k,2.75312065,2.75313385,2.753124658514851,2.7531246585170344,3.466662556357056E-6
P103,Ux,6.12531297,6.12532041,6.125316512623763,6.12531651262388,1.1991180259160227E-6
P103,Uy,-2.06091452E-6,4.65218073E-6,9.754751437376517E-7,1.388645818383413E-6,9.883245685824807E-7
P103,Uz,0.264232321,0.264239023,0.26423572166336634,0.26423572166542525,1.0431036699281464E-6
P103,UMag,6.131009622912174,6.131017093322181,6.131013203087017,6.131013203087132,1.1966996965019628E-6
P103,p,2.84284311,2.84306735,2.8429629578465345,2.8429629579887092,2.843228005701855E-5
P103,k,2.75292148,2.75293467,2.75292548599835,2.752925486000528,3.4629493539177963E-6
P104,Ux,6.14085228,6.14085837,6.140855337846535,6.140855337846626,1.0594637473838123E-6
P104,Uy,-1.91753825E-6,3.96888246E-6,9.523078008903299E-7,1.299571041460588E-6,8.843046670499827E-7
P104,Uz,0.26545023,0.26545577,0.2654531358985148,0.265453135900074,9.09823631278342E-7
P104,UMag,6.146586985542855,6.146593131057305,6.146590082941855,6.1465900829419455,1.0556216304519E-6
P104,p,2.8830369,2.88325855,2.883154513358086,2.8831545134952643,2.812495485045995E-5
P104,k,2.74830885,2.74832205,2.748312857920792,2.748312857922979,3.4671917237536367E-6
P105,Ux,6.15622719,6.15623396,6.156230289744224,6.156230289744302,9.76843108894175E-7
P105,Uy,-1.73462664E-6,3.20210266E-6,9.265969100386808E-7,1.2370142379246271E-6,8.195257110884413E-7
P105,Uz,0.266551607,0.266556554,0.26655419591254126,0.26655419591385116,8.356611089726663E-7
P105,UMag,6.161995171661131,6.162001920702874,6.161998257036841,6.161998257036918,9.726505964859413E-7
P105,p,2.92346497,2.92368347,2.9235802039026404,2.9235802040354835,2.7870320383595988E-5
P105,k,2.74376894,2.74378214,2.7437729944554454,2.7437729944576588,3.485201096576864E-6
P106,Ux,6.17160684,6.17161361,6.171609646039603,6.171609646039684,9.928578239426412E-7
P106,Uy,-1.78924111E-6,3.18706353E-6,9.009330078104621E-7,1.219543231212524E-6,8.219521933992739E-7
P106,Uz,0.267736873,0.267742433,0.26773963405775575,0.2677396340591531,8.650133442759595E-7
P106,UMag,6.17741170185558,6.177418478323146,6.1774145186102505,6.1774145186103295,9.895461537752056E-7
P106,p,2.96404235,2.96425797,2.96415529689769,2.964155297026841,2.7670385867785797E-5
P106,k,2.73923983,2.73925327,2.739243892772277,2.7392438927744993,3.4890000039099134E-6
P107,Ux,6.18704535,6.18705347,6.187048723292079,6.187048723292176,1.0928511943644297E-6
P107,Uy,-1.85236874E-6,3.45491579E-6,8.751883884762954E-7,1.2484079669809288E-6,8.902627346450714E-7
P107,Uz,0.268955522,0.268962161,0.26895889741831686,0.2689588974201319,9.881138643918754E-7
P107,UMag,6.192888608473796,6.192896685937892,6.192891957146771,6.192891957146867,1.090584399126375E-6
P107,p,3.0048253,3.00503777,3.004935804356436,3.004935804482522,2.7527525885036573E-5
P107,k,2.73469752,2.73471072,2.7347015447524754,2.734701544754679,3.4717674883553733E-6
P108,Ux,6.20232893,6.20233772,6.20233253209571,6.202332532095837,1.2594679965894165E-6
