ITEM NAME,VARIABLE,MIN,MAX,AVG,RMS,STDDEV
Point150cm,Ux,2.1503498,2.15037754,2.150365434690594,2.150365434692763,3.0543900240822763E-6
Point150cm,Uy,-2.51230924E-6,3.25500592E-6,2.4061951833246905E-7,9.427654783516212E-7,9.115420969812705E-7
Point150cm,Uz,0.0500508246,0.0500584304,0.05005361647042079,0.05005361648242161,1.0960698889054511E-6
Point150cm,UMag,2.1509323812742647,2.1509600327031717,2.150947899702809,2.1509478997049776,3.0543595206708925E-6
Point150cm,p,2.76982416,2.77131287,2.770376768985148,2.770376773492978,1.5804040971200778E-4
Point150cm,k,1.12766644,1.12767184,1.1276714358910893,1.1276714358913773,8.065750522180912E-7
Point300cm,Ux,1.8385838,1.83860646,1.8385959210891087,1.8385959210910514,2.6725884479075193E-6
Point300cm,Uy,-2.92889981E-6,2.8442095E-6,1.388105843142797E-7,9.16349382897255E-7,9.057747033443296E-7
Point300cm,Uz,-0.0190044891,-0.0189975692,-0.019000994788985148,0.019000994820816665,1.0998458857566714E-6
Point300cm,UMag,1.8386819576782656,1.8387046249743493,1.838694101489023,1.8386941014909663,2.6733270202555635E-6
Point300cm,p,2.51977741,2.52128249,2.5203306838118813,2.5203306886488903,1.5614648723733817E-4
Point300cm,k,1.23191523,1.23191619,1.2319159320297028,1.2319159320297184,1.9459996823374626E-7
Point450cm,Ux,1.84116934,1.841192,1.8411804041336635,1.8411804041357893,2.7978959990873235E-6
Point450cm,Uy,-3.79006686E-6,2.88106229E-6,2.6053000944668313E-8,9.253609920003575E-7,9.249941657424995E-7
Point450cm,Uz,0.0592585906,0.0592651709,0.059261504675,0.05926150468520355,1.0997069625851101E-6
Point450cm,UMag,1.842122779631413,1.842145436231802,1.842133873122203,1.8421338731243282,2.7981628223937706E-6
Point450cm,p,2.39109485,2.39254293,2.391637698935644,2.3916377038980716,1.540670660208745E-4
Point450cm,k,1.33314645,1.33314789,1.3331474855940595,1.333147485594115,3.848445662228069E-7
Point600cm,Ux,1.82780509,1.82782589,1.8278143070173267,1.8278143070192696,2.6650179516933806E-6
Point600cm,Uy,-2.52932104E-6,3.28245663E-6,9.843282498756063E-8,9.570096190270396E-7,9.519340260098111E-7
Point600cm,Uz,0.163560237,0.163568409,0.1635647934455446,0.163564793450084,1.218603633812719E-6
Point600cm,UMag,1.8351086454632,1.8351294220415046,1.835118138593416,1.8351181385953377,2.655629442280029E-6
Point600cm,p,2.34431814,2.34581992,2.344932971101485,2.344932976171666,1.5420268660704673E-4
Point600cm,k,1.19217739,1.19217787,1.192177786980198,1.1921777869802048,1.272278287662506E-7
