P0,35.0,0.0,0.1
P1,35.0,0.0,0.2
P2,35.0,0.0,0.30000000000000004
P3,35.0,0.0,0.4
P4,35.0,0.0,0.5
P5,35.0,0.0,0.6
P6,35.0,0.0,0.7000000000000001
P7,35.0,0.0,0.8
P8,35.0,0.0,0.9
P9,35.0,0.0,1.0
P10,35.0,0.0,1.1
P11,35.0,0.0,1.2000000000000002
P12,35.0,0.0,1.3000000000000003
P13,35.0,0.0,1.4000000000000001
P14,35.0,0.0,1.5000000000000002
P15,35.0,0.0,1.6
P16,35.0,0.0,1.7000000000000002
P17,35.0,0.0,1.8000000000000003
P18,35.0,0.0,1.9000000000000001
P19,35.0,0.0,2.0
P20,35.0,0.0,2.1
P21,35.0,0.0,2.2
P22,35.0,0.0,2.3000000000000003
P23,35.0,0.0,2.4000000000000004
P24,35.0,0.0,2.5000000000000004
P25,35.0,0.0,2.6
P26,35.0,0.0,2.7
P27,35.0,0.0,2.8000000000000003
P28,35.0,0.0,2.9000000000000004
P29,35.0,0.0,3.0000000000000004
P30,35.0,0.0,3.1
P31,35.0,0.0,3.2
P32,35.0,0.0,3.3000000000000003
P33,35.0,0.0,3.4000000000000004
P34,35.0,0.0,3.5000000000000004
P35,35.0,0.0,3.6
P36,35.0,0.0,3.7
P37,35.0,0.0,3.8000000000000003
P38,35.0,0.0,3.9000000000000004
P39,35.0,0.0,4.0
P40,35.0,0.0,4.1
P41,35.0,0.0,4.2
P42,35.0,0.0,4.3
P43,35.0,0.0,4.3999999999999995
P44,35.0,0.0,4.5
P45,35.0,0.0,4.6
P46,35.0,0.0,4.7
P47,35.0,0.0,4.8
P48,35.0,0.0,4.9
P49,35.0,0.0,5.0
P50,35.0,0.0,5.1
P51,35.0,0.0,5.2
P52,35.0,0.0,5.3
P53,35.0,0.0,5.4
P54,35.0,0.0,5.5
P55,35.0,0.0,5.6
P56,35.0,0.0,5.7
P57,35.0,0.0,5.8
P58,35.0,0.0,5.9
P59,35.0,0.0,6.0
P60,35.0,0.0,6.1
P61,35.0,0.0,6.2
P62,35.0,0.0,6.3
P63,35.0,0.0,6.4
P64,35.0,0.0,6.5
P65,35.0,0.0,6.6
P66,35.0,0.0,6.7
P67,35.0,0.0,6.8
P68,35.0,0.0,6.9
P69,35.0,0.0,7.0
P70,35.0,0.0,7.1
P71,35.0,0.0,7.2
P72,35.0,0.0,7.3
P73,35.0,0.0,7.4
P74,35.0,0.0,7.5
P75,35.0,0.0,7.6
P76,35.0,0.0,7.7
P77,35.0,0.0,7.8
P78,35.0,0.0,7.9
P79,35.0,0.0,8.0
P80,35.0,0.0,8.1
P81,35.0,0.0,8.2
P82,35.0,0.0,8.3
P83,35.0,0.0,8.4
P84,35.0,0.0,8.5
P85,35.0,0.0,8.6
P86,35.0,0.0,8.7
P87,35.0,0.0,8.8
P88,35.0,0.0,8.9
P89,35.0,0.0,9.0
P90,35.0,0.0,9.1
P91,35.0,0.0,9.2
P92,35.0,0.0,9.3
P93,35.0,0.0,9.4
P94,35.0,0.0,9.5
P95,35.0,0.0,9.6
P96,35.0,0.0,9.700000000000001
P97,35.0,0.0,9.8
P98,35.0,0.0,9.9
P99,35.0,0.0,10.0
P100,35.0,0.0,10.1
P101,35.0,0.0,10.200000000000001
P102,35.0,0.0,10.3
P103,35.0,0.0,10.4
P104,35.0,0.0,10.5
P105,35.0,0.0,10.6
P106,35.0,0.0,10.700000000000001
P107,35.0,0.0,10.8
P108,35.0,0.0,10.9
P109,35.0,0.0,11.0
P110,35.0,0.0,11.1
P111,35.0,0.0,11.200000000000001
P112,35.0,0.0,11.3
P113,35.0,0.0,11.4
P114,35.0,0.0,11.5
P115,35.0,0.0,11.6
P116,35.0,0.0,11.700000000000001
P117,35.0,0.0,11.8
P118,35.0,0.0,11.9
P119,35.0,0.0,12.0
