P0,14.0,0.0,0.1
P1,14.0,0.0,0.2
P2,14.0,0.0,0.30000000000000004
P3,14.0,0.0,0.4
P4,14.0,0.0,0.5
P5,14.0,0.0,0.6
P6,14.0,0.0,0.7000000000000001
P7,14.0,0.0,0.8
P8,14.0,0.0,0.9
P9,14.0,0.0,1.0
P10,14.0,0.0,1.1
P11,14.0,0.0,1.2000000000000002
P12,14.0,0.0,1.3000000000000003
P13,14.0,0.0,1.4000000000000001
P14,14.0,0.0,1.5000000000000002
P15,14.0,0.0,1.6
P16,14.0,0.0,1.7000000000000002
P17,14.0,0.0,1.8000000000000003
P18,14.0,0.0,1.9000000000000001
P19,14.0,0.0,2.0
P20,14.0,0.0,2.1
P21,14.0,0.0,2.2
P22,14.0,0.0,2.3000000000000003
P23,14.0,0.0,2.4000000000000004
P24,14.0,0.0,2.5000000000000004
P25,14.0,0.0,2.6
P26,14.0,0.0,2.7
P27,14.0,0.0,2.8000000000000003
P28,14.0,0.0,2.9000000000000004
P29,14.0,0.0,3.0000000000000004
P30,14.0,0.0,3.1
P31,14.0,0.0,3.2
P32,14.0,0.0,3.3000000000000003
P33,14.0,0.0,3.4000000000000004
P34,14.0,0.0,3.5000000000000004
P35,14.0,0.0,3.6
P36,14.0,0.0,3.7
P37,14.0,0.0,3.8000000000000003
P38,14.0,0.0,3.9000000000000004
P39,14.0,0.0,4.0
P40,14.0,0.0,4.1
P41,14.0,0.0,4.2
P42,14.0,0.0,4.3
P43,14.0,0.0,4.3999999999999995
P44,14.0,0.0,4.5
P45,14.0,0.0,4.6
P46,14.0,0.0,4.7
P47,14.0,0.0,4.8
P48,14.0,0.0,4.9
P49,14.0,0.0,5.0
P50,14.0,0.0,5.1
P51,14.0,0.0,5.2
P52,14.0,0.0,5.3
P53,14.0,0.0,5.4
P54,14.0,0.0,5.5
P55,14.0,0.0,5.6
P56,14.0,0.0,5.7
P57,14.0,0.0,5.8
P58,14.0,0.0,5.9
P59,14.0,0.0,6.0
P60,14.0,0.0,6.1
P61,14.0,0.0,6.2
P62,14.0,0.0,6.3
P63,14.0,0.0,6.4
P64,14.0,0.0,6.5
P65,14.0,0.0,6.6
P66,14.0,0.0,6.7
P67,14.0,0.0,6.8
P68,14.0,0.0,6.9
P69,14.0,0.0,7.0
P70,14.0,0.0,7.1
P71,14.0,0.0,7.2
P72,14.0,0.0,7.3
P73,14.0,0.0,7.4
P74,14.0,0.0,7.5
P75,14.0,0.0,7.6
P76,14.0,0.0,7.7
P77,14.0,0.0,7.8
P78,14.0,0.0,7.9
P79,14.0,0.0,8.0
P80,14.0,0.0,8.1
P81,14.0,0.0,8.2
P82,14.0,0.0,8.3
P83,14.0,0.0,8.4
P84,14.0,0.0,8.5
P85,14.0,0.0,8.6
P86,14.0,0.0,8.7
P87,14.0,0.0,8.8
P88,14.0,0.0,8.9
P89,14.0,0.0,9.0
P90,14.0,0.0,9.1
P91,14.0,0.0,9.2
P92,14.0,0.0,9.3
P93,14.0,0.0,9.4
P94,14.0,0.0,9.5
P95,14.0,0.0,9.6
P96,14.0,0.0,9.700000000000001
P97,14.0,0.0,9.8
P98,14.0,0.0,9.9
P99,14.0,0.0,10.0
P100,14.0,0.0,10.1
P101,14.0,0.0,10.200000000000001
P102,14.0,0.0,10.3
P103,14.0,0.0,10.4
P104,14.0,0.0,10.5
P105,14.0,0.0,10.6
P106,14.0,0.0,10.700000000000001
P107,14.0,0.0,10.8
P108,14.0,0.0,10.9
P109,14.0,0.0,11.0
P110,14.0,0.0,11.1
P111,14.0,0.0,11.200000000000001
P112,14.0,0.0,11.3
P113,14.0,0.0,11.4
P114,14.0,0.0,11.5
P115,14.0,0.0,11.6
P116,14.0,0.0,11.700000000000001
P117,14.0,0.0,11.8
P118,14.0,0.0,11.9
P119,14.0,0.0,12.0
