ITEM NAME,VARIABLE,MIN,MAX,AVG,RMS,STDDEV
P0,Ux,1.7289457,1.72895872,1.728954020569307,1.7289540205702796,1.8339761190578414E-6
P0,Uy,-5.48412697E-6,6.10518539E-6,2.282713140418647E-6,2.7557815691801913E-6,1.5438758938442158E-6
P0,Uz,0.00147771687,0.00148746435,0.0014827579772442245,0.0014827586359017198,1.397590692797749E-6
P0,UMag,1.7289463347854999,1.728959354393809,1.7289546563815774,1.72895465638255,1.8339842517315714E-6
P0,p,3.70147328,3.70205469,3.701805363646865,3.701805364525598,8.065854986241943E-5
P0,k,0.0868105594,0.0868108519,0.08681075978985148,0.08681075978986458,4.7680606317047697E-8
P100,Ux,6.09169329,6.09170817,6.0917037873267335,6.091703787326924,1.5288697421454407E-6
P100,Uy,-1.66162545E-6,4.4302117E-6,1.3495156677480776E-6,1.6831502499703655E-6,1.0058838036660917E-6
P100,Uz,0.0394538383,0.0394629213,0.03945832237483498,0.03945832239212567,1.1681279843651423E-6
P100,UMag,6.091821075532838,6.091835957257824,6.091831579397094,6.091831579397286,1.5299238883231412E-6
P100,p,3.79334274,3.79377313,3.793610054785479,3.793610055112728,4.982885428984162E-5
P100,k,1.29765504,1.29765612,1.2976554244554455,1.2976554244554688,2.4540116783827194E-7
P101,Ux,6.14680849,6.14682405,6.1468188700660065,6.146818870066211,1.5856266511691863E-6
P101,Uy,-2.46357715E-6,4.33587188E-6,1.310917736790594E-6,1.663522506818611E-6,1.0241102567887416E-6
P101,Uz,0.0372672987,0.0372764848,0.03727219782929042,0.03727219784561295,1.1030649506885488E-6
P101,UMag,6.146921490806497,6.146937069494125,6.146931871928836,6.146931871929041,1.5863369447106057E-6
P101,p,3.81031262,3.81074186,3.8105866978217824,3.8105866981100793,4.6873923482903365E-5
P101,k,1.46182794,1.4618289,1.4618283447524751,1.461828344752503,2.8502073594183326E-7
P102,Ux,6.14680849,6.14682405,6.1468188700660065,6.146818870066211,1.5856266511691863E-6
P102,Uy,-2.46357715E-6,4.33587188E-6,1.310917736790594E-6,1.663522506818611E-6,1.0241102567887416E-6
P102,Uz,0.0372672987,0.0372764848,0.03727219782929042,0.03727219784561295,1.1030649506885488E-6
P102,UMag,6.146921490806497,6.146937069494125,6.146931871928836,6.146931871929041,1.5863369447106057E-6
P102,p,3.81031262,3.81074186,3.8105866978217824,3.8105866981100793,4.6873923482903365E-5
P102,k,1.46182794,1.4618289,1.4618283447524751,1.461828344752503,2.8502073594183326E-7
P103,Ux,6.14712916,6.14714472,6.147139530528053,6.147139530528256,1.5811158857121492E-6
P103,Uy,-2.44839076E-6,4.32404581E-6,1.309018618424505E-6,1.6598615769102882E-6,1.0205933132845368E-6
