Height,u,tke,omega
0.0,0.0,0.31555864234840914,66.09814739226394
0.0002813263340389897,0.005560375314650824,0.316243834979026,65.66851292706481
0.0011253053361559588,0.022027195683015463,0.31826435156288274,64.41247978262612
0.002531937006350907,0.04878433281914489,0.3215204358340139,62.422565889760186
0.004501221344623835,0.08488743594547257,0.3258622710711321,59.83467913902451
0.007033158350974742,0.12916683800856044,0.3311096789316644,56.80673440460466
0.010127748025403628,0.18033823049312245,0.33707209816626904,53.49785081250404
0.013784990367910494,0.23710250079915032,0.3435651556053022,50.052316984692204
0.01800488537849534,0.298223237599264,0.35042204308249536,46.59004471909478
0.02278743305715817,0.3625781126724029,0.3574996450517112,43.203089188750376
0.028132633403898967,0.42918615226651374,0.36468041576159865,39.956630337708816
0.03404048641871774,0.49721600703988494,0.37187136398681453,36.89255442157753
0.04051099210161451,0.5659811268465865,0.37900140048959063,34.03408660753296
0.047544150452589265,0.6349271253652786,0.38601799726806174,31.39043575604139
0.05513996147164198,0.7036153962636348,0.3928837758370919,28.960887035691606
0.06329842515877267,0.7717057572902493,0.3995733697088843,26.738122729683592
0.07201954151398136,0.8389398180351025,0.40607071609000517,24.710760453882173
0.08130331053726803,0.9051259704825647,0.4123668143939862,22.86520226679891
0.09114973222863268,0.9701263694084138,0.418457925244031,21.186925166748196
0.10155880658807527,1.0338459451236521,0.42434415456759145,19.661343400311427
0.11253053361559587,1.0962233129237657,0.43002835885366886,18.274355985250377
0.12406491331119446,1.157223360750329,0.4355153099914697,17.012670593334587
0.13616194567487097,1.2168312713406235,0.4408110653833938,15.863973385426322
0.14882163070662552,1.2750477419739852,0.44592249784902854,14.816996015502955
0.16204396840645804,1.3318851875724769,0.45085694846447166,13.861516434529909
0.17582895877436855,1.387364741649813,0.45562197313051067,12.988319067943483
0.19017660181035706,1.4415138989810181,0.4602251600817582,12.189131824551302
0.20508689751442347,1.4943646711114291,0.4646740007530491,11.456551580690013
0.2205598458865679,1.545952149747777,0.4689758005443366,10.783965699731807
0.23659544692679033,1.5963133933762774,0.47313761924447517,10.16547432766872
0.25319370063509067,1.6454865692957223,0.4771662333594952,9.595816291072822
0.2703546070114691,1.6935102970115112,0.4810681144949789,9.070300146451402
0.28807816605592546,1.7404231500529528,0.4848494193929791,8.584741095210862
0.30636437776845976,1.7862632821897695,0.4885159883251483,8.13540394708193
0.3252132421490721,1.8310681511326259,0.4920733493772641,7.7189519890125755
0.3446247591977624,1.874874318451017,0.4955267267899113,7.332401427993603
0.3645989289145307,1.9177173089187791,0.4988810519948213,6.97308097800064
0.3851357512993768,1.9596315160399946,0.5021409763438385,6.638596121069805
0.4062352263523011,2.0006501433086354,0.50531088479627,6.3267975687160645
0.42789735407330326,2.040805172968172,0.5083949100321634,6.035753467888267
0.45012213446238347,2.0801273557857396,0.5113969466102488,5.7637249258057
0.47290956751954166,2.1186462167369036,0.514320664902295,5.509144464082247
0.49625965324477783,2.1563900725889362,0.5171695246198357,5.2705970505403705
0.5201723916380919,2.1933860582336826,0.5199467878116907,5.046803394605729
0.5446477826994839,2.229660159303795,0.5226555312568086,4.836605227728439
0.569685826428954,2.265237249146111,0.5252986582107128,4.6389523231396765
0.5952865228265021,2.300141128653178,0.5278789094883157,4.452891039092042
0.6214498718921282,2.3343945677919464,0.5303988738833776,4.27755419648689
0.6481758736258322,2.368019347935948,0.5328609979371752,4.1121521255615825
0.6754645280276143,2.4010363043186267,0.5352675950773452,3.9559647372849955
0.7033158350974742,2.4334653680923535,0.5376208541533625,3.808334493527308
0.7317297948354122,2.4653256076093073,0.5399228473984738,3.668660166182412
0.7607064072414282,2.496635268644016,0.5421755378496986,3.536391289479374
0.7902456723155219,2.527411813358741,0.5443807862581631,3.4110232219617176
0.8203475900576939,2.5576719578765648,0.5465403575218771,3.2920927452608235
0.8510121604679438,2.5874317083766782,0.5486559266723369,3.1791741360427075
0.8822393835462716,2.6167063956648264,0.5507290844452273,3.0718756555451017
0.9140292592926775,2.645510708201468,0.5527613424641373,2.9698364081031143
0.9463817877071613,2.6738587235927342,0.5547541380646909,2.8727235261263915
0.9792969687897232,2.7017639385662653,0.5567088387849114,2.7802296442609986
1.0127748025403627,2.7292392974665254,0.5586267465460317,2.6920706300515165
1.0468152889590805,2.7562972193133013,0.5605091015463669,2.607983542405659
1.0814184280458763,2.782949623473374,0.5623570858893189,2.5277247926351016
1.11658421980075,2.8092079539995645,0.5641718269650923,2.4510684858713625
1.1523126642237018,2.835083202693832,0.5659544006042813,2.3778049232944714
1.1886037613147313,2.8605859309523205,0.567705834020146,2.307739247916304
1.225457511073839,2.885726290450445,0.5694271085551406,2.240690218674498
1.2628739135010247,2.910514042725564,0.5711191622460703,2.1764890993552415
1.3008529685962884,2.934958577713678,0.5727828922211654,2.1149786504070973
1.33939467635963,2.9590689312950436,0.5744191569413315,2.0560122130620426
1.3784990367910497,2.9828538019017836,0.5760287782968976,1.9994528763688046
1.4181660498905473,3.0063215662385416,0.5776125435703037,1.9451727187887058
1.4583957156581229,3.0294802941650736,0.5791712072743671,1.8930521169240775
1.4991880340937758,3.052337762787444,0.5807054928750148,1.84297911475983
1.5405430051975073,3.074901469802253,0.5822160944066923,1.7948488475138407
1.5824606289693168,3.097178646136071,0.583703677988017,1.7485630148234128
1.6249409054092043,3.1191762679200465,0.5851688832446712,1.7040293985535737
1.6679838345171698,3.140901067837533,0.5866123246459879,1.6611614210074688
1.711589416293213,3.1623595458804314,0.5880345927611945,1.6198777397574249
1.7557576507373345,3.1835579795480147,0.5894362554408246,1.5801018757042038
