ITEM NAME,VARIABLE,MIN,MAX,AVG,RMS,STDDEV
P316,k,4.2494127,4.28447313,4.2682440672,4.268253899599451,0.009161564163305342
P317,Ux,-13.465305,-13.3248633,-13.398957017714284,13.398993923039844,0.03144816534864721
P317,Uy,-6.04157968,-5.87527664,-5.945776816685715,5.945912619598069,0.0401861426149626
P317,Uz,0.0906948277,0.0972575539,0.0930581348605714,0.09307166619235992,0.0015870047554347668
P317,UMag,14.607658090917655,14.71091518318076,14.659298173449471,14.659317083841325,0.023546263039425898
P317,p,101.880957,107.671562,105.16929319428573,105.17616211172556,1.2020172903679298
P317,k,4.32972169,4.35946943,4.345496680914286,4.345502354330516,0.00702194096983093
P318,Ux,-13.7116369,-13.5905966,-13.653386943428572,13.653412806511756,0.02657513938867464
P318,Uy,-6.09292096,-5.96061178,-6.013363278228571,6.013448369984608,0.03199035046180497
P318,Uz,0.0727311561,0.0784317186,0.075053618568,0.07506450862454099,0.001278590979537081
P318,UMag,14.876949818531314,14.962758545736861,14.919198563325306,14.919211683059697,0.019785651797617786
P318,p,100.020031,105.359337,103.01776023999997,103.0236071126545,1.0975871885504074
P318,k,4.40345547,4.42768145,4.416538573257142,4.416542244490671,0.005694585362485022
P319,Ux,-13.9206451,-13.8202183,-13.869956496571428,13.869974587433433,0.02240176924338887
P319,Uy,-6.19301962,-6.08679004,-6.131176136171428,6.131228578641346,0.025358840477495016
P319,Uz,0.0577568177,0.0622828172,0.05967729372742856,0.05968539419102313,9.83307229726748E-4
P319,UMag,15.132092045576508,15.202019540059958,15.164809039142513,15.164818537848628,0.016973279556464778
P319,p,97.5208787,102.541997,100.32287000285713,100.32823700285134,1.0377352697750348
P319,k,4.46442683,4.48415436,4.475495822514286,4.475498306737322,0.004715534520419239
P31,Ux,-0.924917951,4.47183305,0.5649929633777714,1.561642492105576,1.4558537785379815
P31,Uy,-0.167229175,6.35885072,1.557280646942343,2.279887124015985,1.665161339003737
P31,Uz,-0.792405802,1.50783256,-0.02353157426494285,0.3892108418159028,0.388498834489445
P31,UMag,0.15003405172037781,6.9580602764707775,2.0310088509343394,2.790716332913583,1.9139228558688075
